yyyymmdd,open,high,low,close,return
20070717,1549.52002,1555.31995,1547.73999,1549.37000,-0.00010
20070718,1549.19995,1549.19995,1533.67004,1546.17004,-0.00207
20070719,1546.13001,1555.19995,1546.13001,1553.07996,0.00447
20070720,1553.18994,1553.18994,1529.19995,1534.09998,-0.01222
20070723,1534.06006,1547.22998,1534.06006,1541.56995,0.00487
20070724,1541.56995,1541.56995,1508.62000,1511.04004,-0.01980
20070725,1511.03003,1524.31006,1503.72998,1518.08997,0.00467
20070726,1518.08997,1518.08997,1465.30005,1482.66003,-0.02334
20070727,1482.43994,1488.53003,1458.94995,1458.94995,-0.01599
20070730,1458.93005,1477.88001,1454.31995,1473.91003,0.01025
20070731,1473.90002,1488.30005,1454.25000,1455.27002,-0.01265
20070801,1455.18005,1468.38001,1439.58997,1465.81006,0.00724
20070802,1465.45996,1476.43005,1460.57996,1472.19995,0.00436
20070803,1472.18005,1473.22998,1432.80005,1433.06006,-0.02659
20070806,1433.04004,1467.67004,1427.39002,1467.67004,0.02415
20070807,1467.62000,1488.30005,1455.80005,1476.70996,0.00616
20070808,1476.21997,1503.89002,1476.21997,1497.48999,0.01407
20070809,1497.20996,1497.20996,1453.08997,1453.08997,-0.02965
20070810,1453.08997,1462.02002,1429.73999,1453.64002,0.00038
20070813,1453.42004,1466.29004,1451.54004,1452.92004,-0.00050
20070814,1452.87000,1456.73999,1426.19995,1426.54004,-0.01816
20070815,1426.15002,1440.78003,1404.35999,1406.69995,-0.01391
20070816,1406.64002,1415.96997,1370.59998,1411.27002,0.00325
20070817,1411.26001,1450.32996,1411.26001,1445.93994,0.02457
20070820,1445.93994,1451.75000,1430.54004,1445.55005,-0.00027
20070821,1445.55005,1455.31995,1439.76001,1447.12000,0.00109
20070822,1447.03003,1464.85999,1447.03003,1464.06995,0.01171
20070823,1464.05005,1472.06006,1453.88001,1462.50000,-0.00107
20070824,1462.33997,1479.40002,1460.54004,1479.37000,0.01154
20070827,1479.35999,1479.35999,1465.97998,1466.79004,-0.00850
20070828,1466.71997,1466.71997,1432.01001,1432.35999,-0.02347
20070829,1432.01001,1463.76001,1432.01001,1463.76001,0.02192
20070830,1463.67004,1468.43005,1451.25000,1457.64002,-0.00418
20070831,1457.60999,1481.46997,1457.60999,1473.98999,0.01122
20070904,1473.95996,1496.40002,1472.15002,1489.42004,0.01047
20070905,1488.76001,1488.76001,1466.33997,1472.29004,-0.01150
20070906,1472.03003,1481.48999,1467.41003,1478.55005,0.00425
20070907,1478.55005,1478.55005,1449.06995,1453.55005,-0.01691
20070910,1453.50000,1462.25000,1439.29004,1451.69995,-0.00127
20070911,1451.68994,1472.47998,1451.68994,1471.48999,0.01363
20070912,1471.09998,1479.50000,1465.75000,1471.56006,0.00005
20070913,1471.46997,1489.57996,1471.46997,1483.94995,0.00842
20070914,1483.94995,1485.98999,1473.18005,1484.25000,0.00020
20070917,1484.23999,1484.23999,1471.81995,1476.65002,-0.00512
20070918,1476.63001,1519.89002,1476.63001,1519.78003,0.02921
20070919,1519.75000,1538.73999,1519.75000,1529.03003,0.00609
20070920,1528.68994,1529.14002,1516.42004,1518.75000,-0.00672
20070921,1518.75000,1530.89002,1518.75000,1525.75000,0.00461
20070924,1525.75000,1530.18005,1516.15002,1517.72998,-0.00526
20070925,1516.33997,1518.27002,1507.13001,1517.20996,-0.00034
20070926,1518.62000,1529.39002,1518.62000,1525.42004,0.00541
20070927,1527.31995,1532.45996,1525.81006,1531.38001,0.00391
20070928,1531.23999,1533.73999,1521.98999,1526.75000,-0.00302
20071001,1527.29004,1549.02002,1527.25000,1547.04004,0.01329
20071002,1546.95996,1548.01001,1540.37000,1546.63001,-0.00027
20071003,1545.80005,1545.83997,1536.33997,1539.58997,-0.00455
20071004,1539.91003,1544.02002,1537.63001,1542.83997,0.00211
20071005,1543.83997,1561.91003,1543.83997,1557.58997,0.00956
20071008,1556.51001,1556.51001,1549.00000,1552.57996,-0.00322
20071009,1553.18005,1565.26001,1551.81995,1565.15002,0.00810
20071010,1564.97998,1565.42004,1555.45996,1562.46997,-0.00171
20071011,1564.71997,1576.08997,1546.71997,1554.41003,-0.00516
20071012,1555.41003,1563.03003,1554.08997,1561.80005,0.00475
20071015,1562.25000,1564.73999,1540.81006,1548.70996,-0.00838
20071016,1547.81006,1547.81006,1536.29004,1538.53003,-0.00657
20071017,1544.43994,1550.66003,1526.01001,1541.23999,0.00176
20071018,1539.29004,1542.79004,1531.76001,1540.07996,-0.00075
20071019,1540.00000,1540.00000,1500.26001,1500.63001,-0.02562
20071022,1497.79004,1508.06006,1490.40002,1506.32996,0.00380
20071023,1509.30005,1520.01001,1503.60999,1519.58997,0.00880
20071024,1516.60999,1517.22998,1489.56006,1515.88001,-0.00244
20071025,1516.15002,1523.23999,1500.45996,1514.40002,-0.00098
20071026,1522.17004,1535.53003,1520.18005,1535.28003,0.01379
20071029,1536.92004,1544.67004,1536.43005,1540.97998,0.00371
20071030,1539.42004,1539.42004,1529.55005,1531.02002,-0.00646
20071031,1532.15002,1552.76001,1529.40002,1549.38001,0.01199
20071101,1545.79004,1545.79004,1506.66003,1508.43994,-0.02642
20071102,1511.06995,1513.15002,1492.53003,1509.65002,0.00080
20071105,1505.60999,1510.83997,1489.94995,1502.17004,-0.00495
20071106,1505.32996,1520.77002,1499.06995,1520.27002,0.01205
20071107,1515.45996,1515.45996,1475.04004,1475.62000,-0.02937
20071108,1475.27002,1482.50000,1450.31006,1474.77002,-0.00058
20071109,1467.58997,1474.08997,1448.51001,1453.69995,-0.01429
20071112,1453.66003,1464.93994,1438.53003,1439.18005,-0.00999
20071113,1441.34998,1481.37000,1441.34998,1481.05005,0.02909
20071114,1483.40002,1492.14002,1466.46997,1470.57996,-0.00707
20071115,1468.04004,1472.67004,1443.48999,1451.15002,-0.01321
20071116,1453.08997,1462.18005,1443.98999,1458.73999,0.00523
20071119,1456.69995,1456.69995,1430.42004,1433.27002,-0.01746
20071120,1434.51001,1452.64002,1419.28003,1439.69995,0.00449
20071121,1434.70996,1436.40002,1415.64002,1416.77002,-0.01593
20071123,1417.62000,1440.85999,1417.62000,1440.69995,0.01689
20071126,1440.73999,1446.08997,1406.09998,1407.21997,-0.02324
20071127,1409.58997,1429.48999,1407.43005,1428.22998,0.01493
20071128,1432.94995,1471.62000,1432.94995,1469.02002,0.02856
20071129,1467.41003,1473.81006,1458.35999,1469.71997,0.00048
20071130,1471.82996,1488.93994,1470.89002,1481.14002,0.00777
20071203,1479.63001,1481.16003,1470.07996,1472.42004,-0.00589
20071204,1471.33997,1471.33997,1460.66003,1462.79004,-0.00654
20071205,1465.21997,1486.08997,1465.21997,1485.01001,0.01519
20071206,1484.58997,1508.02002,1482.18994,1507.33997,0.01504
20071207,1508.59998,1510.63001,1502.66003,1504.66003,-0.00178
20071210,1505.10999,1518.27002,1504.95996,1515.95996,0.00751
20071211,1516.68005,1523.56995,1475.98999,1477.65002,-0.02527
20071212,1487.57996,1511.95996,1468.22998,1486.58997,0.00605
20071213,1483.27002,1489.40002,1469.20996,1488.41003,0.00122
20071214,1486.18994,1486.67004,1467.78003,1467.94995,-0.01375
20071217,1465.05005,1465.05005,1445.43005,1445.90002,-0.01502
20071218,1445.92004,1460.16003,1435.65002,1454.97998,0.00628
20071219,1454.69995,1464.42004,1445.31006,1453.00000,-0.00136
20071220,1456.42004,1461.53003,1447.21997,1460.12000,0.00490
20071221,1463.18994,1485.40002,1463.18994,1484.45996,0.01667
20071224,1484.55005,1497.63001,1484.55005,1496.44995,0.00808
20071226,1495.12000,1498.84998,1488.19995,1497.66003,0.00081
20071227,1495.05005,1495.05005,1475.85999,1476.27002,-0.01428
20071228,1479.82996,1488.01001,1471.69995,1478.48999,0.00150
20071231,1475.25000,1475.82996,1465.13001,1468.35999,-0.00685
20080102,1467.96997,1471.77002,1442.06995,1447.16003,-0.01444
20080103,1447.55005,1456.80005,1443.72998,1447.16003,0.00000
20080104,1444.01001,1444.01001,1411.18994,1411.63001,-0.02455
20080107,1414.06995,1423.87000,1403.44995,1416.18005,0.00322
20080108,1415.70996,1430.28003,1388.30005,1390.18994,-0.01835
20080109,1390.25000,1409.18994,1378.69995,1409.13001,0.01362
20080110,1406.78003,1429.08997,1395.31006,1420.32996,0.00795
20080111,1419.91003,1419.91003,1394.82996,1401.02002,-0.01360
20080114,1402.91003,1417.89002,1402.91003,1416.25000,0.01087
20080115,1411.88001,1411.88001,1380.59998,1380.94995,-0.02493
20080116,1377.41003,1391.98999,1364.27002,1373.19995,-0.00561
20080117,1374.79004,1377.71997,1330.67004,1333.25000,-0.02909
20080118,1333.90002,1350.28003,1312.51001,1325.18994,-0.00605
20080122,1312.93994,1322.08997,1274.29004,1310.50000,-0.01109
20080123,1310.41003,1339.08997,1270.05005,1338.59998,0.02144
20080124,1340.13001,1355.15002,1334.31006,1352.06995,0.01006
20080125,1357.31995,1368.56006,1327.50000,1330.60999,-0.01587
20080128,1330.69995,1353.96997,1322.26001,1353.95996,0.01755
20080129,1355.93994,1364.93005,1350.18994,1362.30005,0.00616
20080130,1362.21997,1385.85999,1352.94995,1355.81006,-0.00476
20080131,1351.97998,1385.62000,1334.07996,1378.55005,0.01677
20080201,1378.59998,1396.02002,1375.93005,1395.42004,0.01224
20080204,1395.38001,1395.38001,1379.68994,1380.81995,-0.01046
20080205,1380.28003,1380.28003,1336.64002,1336.64002,-0.03200
20080206,1339.47998,1351.95996,1324.33997,1326.44995,-0.00762
20080207,1324.01001,1347.16003,1316.75000,1336.91003,0.00789
20080208,1336.88001,1341.21997,1321.06006,1331.29004,-0.00420
20080211,1331.92004,1341.40002,1320.31995,1339.13001,0.00589
20080212,1340.55005,1362.09998,1339.35999,1348.85999,0.00727
20080213,1353.12000,1369.22998,1350.78003,1367.20996,0.01360
20080214,1367.32996,1368.16003,1347.31006,1348.85999,-0.01342
20080215,1347.52002,1350.00000,1338.13001,1349.98999,0.00084
20080219,1355.85999,1367.28003,1345.05005,1348.78003,-0.00090
20080220,1348.39002,1363.70996,1336.55005,1360.03003,0.00834
20080221,1362.20996,1367.93994,1339.33997,1342.53003,-0.01287
20080222,1344.21997,1354.30005,1327.04004,1353.10999,0.00788
20080225,1352.75000,1374.35999,1346.03003,1371.80005,0.01381
20080226,1371.76001,1387.33997,1363.29004,1381.29004,0.00692
20080227,1378.94995,1388.33997,1372.00000,1380.02002,-0.00092
20080228,1378.16003,1378.16003,1363.16003,1367.68005,-0.00894
20080229,1364.06995,1364.06995,1325.42004,1330.63001,-0.02709
20080303,1330.44995,1335.13001,1320.04004,1331.33997,0.00053
20080304,1329.57996,1331.03003,1307.39002,1326.75000,-0.00345
20080305,1327.68994,1344.18994,1320.21997,1333.69995,0.00524
20080306,1332.19995,1332.19995,1303.42004,1304.33997,-0.02201
20080307,1301.53003,1313.23999,1282.43005,1293.37000,-0.00841
20080310,1293.16003,1295.01001,1272.66003,1273.37000,-0.01546
20080311,1274.40002,1320.65002,1274.40002,1320.65002,0.03713
20080312,1321.13001,1333.26001,1307.85999,1308.77002,-0.00900
20080313,1305.26001,1321.68005,1282.10999,1315.47998,0.00513
20080314,1316.05005,1321.46997,1274.85999,1288.14002,-0.02078
20080317,1283.20996,1287.50000,1256.97998,1276.59998,-0.00896
20080318,1277.16003,1330.73999,1277.16003,1330.73999,0.04241
20080319,1330.96997,1341.51001,1298.42004,1298.42004,-0.02429
20080320,1299.67004,1330.67004,1295.21997,1329.51001,0.02394
20080324,1330.29004,1359.68005,1330.29004,1349.88001,0.01532
20080325,1349.06995,1357.46997,1341.20996,1352.98999,0.00230
20080326,1352.44995,1352.44995,1336.41003,1341.13001,-0.00877
20080327,1340.33997,1345.62000,1325.66003,1325.76001,-0.01146
20080328,1327.02002,1334.87000,1312.94995,1315.21997,-0.00795
20080331,1315.92004,1328.52002,1312.81006,1322.69995,0.00569
20080401,1326.41003,1370.18005,1326.41003,1370.18005,0.03590
20080402,1369.95996,1377.94995,1361.55005,1367.53003,-0.00193
20080403,1365.68994,1375.66003,1358.68005,1369.31006,0.00130
20080404,1369.84998,1380.91003,1362.82996,1370.40002,0.00080
20080407,1373.68994,1386.73999,1369.02002,1372.54004,0.00156
20080408,1370.16003,1370.16003,1360.62000,1365.54004,-0.00510
20080409,1365.50000,1368.39002,1349.96997,1354.48999,-0.00809
20080410,1355.37000,1367.23999,1350.10999,1360.55005,0.00447
20080411,1357.97998,1357.97998,1331.20996,1332.82996,-0.02037
20080414,1332.19995,1335.64002,1326.16003,1328.31995,-0.00338
20080415,1331.71997,1337.71997,1324.34998,1334.43005,0.00460
20080416,1337.02002,1365.48999,1337.02002,1364.70996,0.02269
20080417,1363.37000,1368.59998,1357.25000,1365.56006,0.00062
20080418,1369.00000,1395.90002,1369.00000,1390.32996,0.01814
20080421,1387.71997,1390.22998,1379.25000,1388.17004,-0.00155
20080422,1386.43005,1386.43005,1369.83997,1375.93994,-0.00881
20080423,1378.40002,1387.87000,1372.23999,1379.93005,0.00290
20080424,1380.52002,1397.71997,1371.08997,1388.81995,0.00644
20080425,1387.88001,1399.10999,1379.97998,1397.83997,0.00649
20080428,1397.95996,1402.90002,1394.40002,1396.37000,-0.00105
20080429,1395.60999,1397.00000,1386.69995,1390.93994,-0.00389
20080430,1391.21997,1404.56995,1384.25000,1385.58997,-0.00385
20080501,1385.96997,1410.06995,1383.06995,1409.33997,0.01714
20080502,1409.16003,1422.71997,1406.25000,1413.90002,0.00324
20080505,1415.33997,1415.33997,1404.37000,1407.48999,-0.00453
20080506,1405.59998,1421.56995,1397.09998,1418.26001,0.00765
20080507,1417.48999,1419.54004,1391.16003,1392.56995,-0.01811
20080508,1394.29004,1402.34998,1389.39002,1397.68005,0.00367
20080509,1394.90002,1394.90002,1384.10999,1388.28003,-0.00673
20080512,1389.40002,1404.06006,1386.19995,1403.57996,0.01102
20080513,1404.40002,1406.30005,1396.26001,1403.04004,-0.00038
20080514,1405.65002,1420.18994,1405.65002,1408.66003,0.00401
20080515,1408.35999,1424.40002,1406.87000,1423.56995,0.01058
20080516,1423.89002,1425.81995,1414.34998,1425.34998,0.00125
20080519,1425.28003,1440.23999,1421.63001,1426.63001,0.00090
20080520,1424.48999,1424.48999,1409.08997,1413.40002,-0.00927
20080521,1414.06006,1419.12000,1388.81006,1390.70996,-0.01605
20080522,1390.82996,1399.06995,1390.22998,1394.34998,0.00262
20080523,1392.19995,1392.19995,1373.71997,1375.93005,-0.01321
20080527,1375.96997,1387.40002,1373.06995,1385.34998,0.00685
20080528,1386.54004,1391.25000,1378.16003,1390.83997,0.00396
20080529,1390.50000,1406.31995,1388.58997,1398.26001,0.00533
20080530,1398.35999,1404.45996,1398.07996,1400.38001,0.00152
20080602,1399.62000,1399.62000,1377.79004,1385.67004,-0.01050
20080603,1386.42004,1393.12000,1370.12000,1377.65002,-0.00579
20080604,1376.26001,1388.18005,1371.73999,1377.19995,-0.00033
20080605,1377.47998,1404.05005,1377.47998,1404.05005,0.01950
20080606,1400.06006,1400.06006,1359.90002,1360.68005,-0.03089
20080609,1360.82996,1370.63001,1350.62000,1361.76001,0.00079
20080610,1358.97998,1366.83997,1351.56006,1358.43994,-0.00244
20080611,1357.08997,1357.08997,1335.46997,1335.48999,-0.01689
20080612,1335.78003,1353.03003,1331.29004,1339.87000,0.00328
20080613,1341.81006,1360.03003,1341.70996,1360.03003,0.01505
20080616,1358.84998,1364.69995,1352.06995,1360.14002,0.00008
20080617,1360.70996,1366.58997,1350.54004,1350.93005,-0.00677
20080618,1349.58997,1349.58997,1333.40002,1337.81006,-0.00971
20080619,1336.89002,1347.66003,1330.50000,1342.82996,0.00375
20080620,1341.02002,1341.02002,1314.45996,1317.93005,-0.01854
20080623,1319.77002,1323.78003,1315.31006,1318.00000,0.00005
20080624,1317.22998,1326.02002,1304.42004,1314.29004,-0.00281
20080625,1314.54004,1335.63001,1314.54004,1321.96997,0.00584
20080626,1316.29004,1316.29004,1283.15002,1283.15002,-0.02937
20080627,1283.59998,1289.44995,1272.00000,1278.38001,-0.00372
20080630,1278.06006,1290.31006,1274.85999,1280.00000,0.00127
20080701,1276.68994,1285.31006,1260.68005,1284.91003,0.00384
20080702,1285.81995,1292.17004,1261.51001,1261.52002,-0.01820
20080703,1262.95996,1271.47998,1252.01001,1262.90002,0.00109
20080707,1262.90002,1273.94995,1240.68005,1252.31006,-0.00839
20080708,1251.83997,1274.17004,1242.83997,1273.69995,0.01708
20080709,1273.38001,1277.35999,1244.56995,1244.68994,-0.02278
20080710,1245.25000,1257.65002,1236.76001,1253.39002,0.00699
20080711,1248.66003,1257.27002,1225.34998,1239.48999,-0.01109
20080714,1241.60999,1253.50000,1225.01001,1228.30005,-0.00903
20080715,1226.82996,1234.34998,1200.43994,1214.91003,-0.01090
20080716,1214.65002,1245.52002,1211.39002,1245.35999,0.02506
20080717,1246.31006,1262.31006,1241.48999,1260.31995,0.01201
20080718,1258.21997,1262.22998,1251.81006,1260.68005,0.00029
20080721,1261.81995,1267.73999,1255.69995,1260.00000,-0.00054
20080722,1257.07996,1277.42004,1248.82996,1277.00000,0.01349
20080723,1278.87000,1291.17004,1276.06006,1282.18994,0.00406
20080724,1283.21997,1283.21997,1251.47998,1252.54004,-0.02312
20080725,1253.51001,1263.22998,1251.75000,1257.76001,0.00417
20080728,1257.76001,1260.08997,1234.37000,1234.37000,-0.01860
20080729,1236.38001,1263.19995,1236.38001,1263.19995,0.02336
20080730,1264.52002,1284.32996,1264.52002,1284.26001,0.01667
20080731,1281.37000,1284.93005,1265.96997,1267.38001,-0.01314
20080801,1269.42004,1270.52002,1254.54004,1260.31006,-0.00558
20080804,1253.27002,1260.48999,1247.44995,1249.01001,-0.00897
20080805,1254.87000,1284.88001,1254.67004,1284.88001,0.02872
20080806,1283.98999,1291.67004,1276.00000,1289.18994,0.00335
20080807,1286.51001,1286.51001,1264.29004,1266.06995,-0.01793
20080808,1266.29004,1297.84998,1262.10999,1296.31995,0.02389
20080811,1294.42004,1313.15002,1291.41003,1305.31995,0.00694
20080812,1304.79004,1304.79004,1285.64002,1289.58997,-0.01205
20080813,1288.64002,1294.03003,1274.85999,1285.82996,-0.00292
20080814,1282.10999,1300.10999,1276.83997,1292.93005,0.00552
20080815,1293.84998,1302.05005,1290.73999,1298.19995,0.00408
20080818,1298.14002,1300.21997,1274.51001,1278.59998,-0.01510
20080819,1276.65002,1276.65002,1263.10999,1266.68994,-0.00931
20080820,1267.33997,1276.01001,1261.16003,1274.54004,0.00620
20080821,1271.06995,1281.40002,1265.21997,1277.71997,0.00249
20080822,1277.58997,1293.08997,1277.58997,1292.19995,0.01133
20080825,1290.46997,1290.46997,1264.87000,1266.83997,-0.01963
20080826,1267.03003,1275.65002,1263.20996,1271.51001,0.00369
20080827,1271.29004,1285.05005,1270.03003,1281.66003,0.00798
20080828,1283.79004,1300.68005,1283.79004,1300.68005,0.01484
20080829,1296.48999,1297.58997,1282.73999,1282.82996,-0.01372
20080902,1287.82996,1303.04004,1272.19995,1277.57996,-0.00409
20080903,1276.60999,1280.59998,1265.58997,1274.97998,-0.00204
20080904,1271.80005,1271.80005,1232.82996,1236.82996,-0.02992
20080905,1233.20996,1244.93994,1217.22998,1242.31006,0.00443
20080908,1249.50000,1274.42004,1247.12000,1267.79004,0.02051
20080909,1267.97998,1268.66003,1224.51001,1224.51001,-0.03414
20080910,1227.50000,1243.90002,1221.59998,1232.04004,0.00615
20080911,1229.04004,1249.97998,1211.54004,1249.05005,0.01381
20080912,1245.88001,1255.08997,1233.81006,1251.69995,0.00212
20080915,1250.92004,1250.92004,1192.69995,1192.69995,-0.04714
20080916,1188.31006,1214.83997,1169.28003,1213.59998,0.01752
20080917,1210.33997,1210.33997,1155.88001,1156.39002,-0.04714
20080918,1157.07996,1211.14002,1133.50000,1206.51001,0.04334
20080919,1213.10999,1265.12000,1213.10999,1255.07996,0.04026
20080922,1255.37000,1255.37000,1205.60999,1207.08997,-0.03824
20080923,1207.60999,1221.15002,1187.06006,1188.21997,-0.01563
20080924,1188.79004,1197.41003,1179.79004,1185.87000,-0.00198
20080925,1187.87000,1220.03003,1187.87000,1209.18005,0.01966
20080926,1204.46997,1215.77002,1187.54004,1213.27002,0.00338
20080929,1209.06995,1209.06995,1106.42004,1106.42004,-0.08807
20080930,1113.78003,1168.03003,1113.78003,1166.35999,0.05417
20081001,1164.17004,1167.03003,1140.77002,1161.06006,-0.00454
20081002,1160.64002,1160.64002,1111.43005,1114.28003,-0.04029
20081003,1115.16003,1153.81995,1098.14002,1099.22998,-0.01351
20081006,1097.56006,1097.56006,1007.96997,1056.89002,-0.03852
20081007,1057.59998,1072.91003,996.22998,996.22998,-0.05739
20081008,988.90997,1021.06000,970.96997,984.94000,-0.01133
20081009,988.41998,1005.25000,909.19000,909.91998,-0.07617
20081010,902.31000,936.35999,839.79999,899.21997,-0.01176
20081013,912.75000,1006.92999,912.75000,1003.34998,0.11580
20081014,1009.96997,1044.31006,972.07001,998.01001,-0.00532
20081015,994.59998,994.59998,903.98999,907.84003,-0.09035
20081016,909.53003,947.71002,865.83002,946.42999,0.04251
20081017,942.28998,984.64002,918.73999,940.54999,-0.00621
20081020,943.51001,985.40002,943.51001,985.40002,0.04768
20081021,980.40002,985.44000,952.46997,955.04999,-0.03080
20081022,951.66998,951.66998,875.81000,896.78003,-0.06101
20081023,899.08002,922.83002,858.44000,908.10999,0.01263
20081024,895.21997,896.29999,852.84998,876.77002,-0.03451
20081027,874.28003,893.78003,846.75000,848.91998,-0.03176
20081028,848.91998,940.51001,845.27002,940.51001,0.10789
20081029,939.51001,969.96997,922.26001,930.09003,-0.01108
20081030,939.38001,963.22998,928.50000,954.09003,0.02580
20081031,953.10999,984.38001,944.59003,968.75000,0.01537
20081103,968.66998,975.57001,958.82001,966.29999,-0.00253
20081104,971.31000,1007.51001,971.31000,1005.75000,0.04083
20081105,1001.84003,1001.84003,949.85999,952.77002,-0.05268
20081106,952.40002,952.40002,899.72998,904.88001,-0.05026
20081107,907.44000,931.46002,906.90002,930.98999,0.02885
20081110,936.75000,951.95001,907.46997,919.21002,-0.01265
20081111,917.15002,917.15002,884.90002,898.95001,-0.02204
20081112,893.39002,893.39002,850.47998,852.29999,-0.05189
20081113,853.13001,913.01001,818.69000,911.28998,0.06921
20081114,904.35999,916.88001,869.88001,873.28998,-0.04170
20081117,873.22998,882.28998,848.97998,850.75000,-0.02581
20081118,852.34003,865.90002,826.84003,859.12000,0.00984
20081119,859.03003,864.57001,806.17999,806.58002,-0.06116
20081120,805.87000,820.52002,747.78003,752.44000,-0.06712
20081121,755.84003,801.20001,741.02002,800.03003,0.06325
20081124,801.20001,865.59998,801.20001,851.81000,0.06472
20081125,853.40002,868.94000,834.98999,857.39002,0.00655
20081126,852.90002,887.67999,841.37000,887.67999,0.03533
20081128,886.89002,896.25000,881.21002,896.23999,0.00964
20081201,888.60999,888.60999,815.69000,816.21002,-0.08930
20081202,817.94000,850.53998,817.94000,848.81000,0.03994
20081203,843.59998,873.12000,827.59998,870.73999,0.02584
20081204,869.75000,875.59998,833.59998,845.21997,-0.02931
20081205,844.42999,879.41998,818.40997,876.07001,0.03650
20081208,882.71002,918.57001,882.71002,909.70001,0.03839
20081209,906.47998,916.26001,885.38001,888.66998,-0.02312
20081210,892.16998,908.27002,885.45001,899.23999,0.01189
20081211,898.34998,904.63001,868.72998,873.59003,-0.02852
20081212,871.78998,883.23999,851.34998,879.72998,0.00703
20081215,881.07001,884.63001,857.71997,868.57001,-0.01269
20081216,871.53003,914.65997,871.53003,913.17999,0.05136
20081217,908.15997,918.84998,895.94000,904.41998,-0.00959
20081218,905.97998,911.02002,877.44000,885.28003,-0.02116
20081219,886.96002,905.46997,883.02002,887.88001,0.00294
20081222,887.20001,887.37000,857.09003,871.63001,-0.01830
20081223,874.31000,880.44000,860.09998,863.15997,-0.00972
20081224,863.87000,869.78998,861.44000,868.15002,0.00578
20081226,869.51001,873.73999,866.52002,872.79999,0.00536
20081229,872.37000,873.70001,857.07001,869.41998,-0.00387
20081230,870.58002,891.12000,870.58002,890.64002,0.02441
20081231,890.59003,910.32001,889.66998,903.25000,0.01416
20090102,902.98999,934.72998,899.34998,931.79999,0.03161
20090105,929.16998,936.63001,919.53003,927.45001,-0.00467
20090106,931.16998,943.84998,927.28003,934.70001,0.00782
20090107,927.45001,927.45001,902.37000,906.65002,-0.03001
20090108,905.72998,910.00000,896.81000,909.72998,0.00340
20090109,909.90997,911.92999,888.31000,890.34998,-0.02130
20090112,890.40002,890.40002,864.32001,870.26001,-0.02256
20090113,869.78998,877.02002,862.02002,871.78998,0.00176
20090114,867.28003,867.28003,836.92999,842.62000,-0.03346
20090115,841.98999,851.59003,817.03998,843.73999,0.00133
20090116,844.45001,858.13001,830.65997,850.12000,0.00756
20090120,849.64002,849.64002,804.46997,805.21997,-0.05282
20090121,806.77002,841.71997,804.29999,840.23999,0.04349
20090122,839.73999,839.73999,811.28998,827.50000,-0.01516
20090123,822.15997,838.60999,806.07001,831.95001,0.00538
20090126,832.50000,852.53003,827.69000,836.57001,0.00555
20090127,837.29999,850.45001,835.40002,845.71002,0.01093
20090128,845.72998,877.85999,845.72998,874.09003,0.03356
20090129,868.89002,868.89002,844.15002,845.14002,-0.03312
20090130,845.69000,851.65997,821.66998,825.88001,-0.02279
20090202,823.09003,830.78003,812.87000,825.44000,-0.00053
20090203,825.69000,842.59998,821.97998,838.51001,0.01583
20090204,837.77002,851.84998,829.17999,832.22998,-0.00749
20090205,831.75000,850.54999,819.90997,845.84998,0.01637
20090206,846.09003,870.75000,845.41998,868.59998,0.02690
20090209,868.23999,875.01001,861.65002,869.89002,0.00149
20090210,866.87000,868.04999,822.98999,827.15997,-0.04912
20090211,827.40997,838.21997,822.29999,833.73999,0.00795
20090212,829.90997,835.47998,808.06000,835.19000,0.00174
20090213,833.95001,839.42999,825.21002,826.84003,-0.01000
20090217,818.60999,818.60999,789.16998,789.16998,-0.04556
20090218,791.06000,796.16998,780.42999,788.41998,-0.00095
20090219,787.90997,797.58002,777.03003,778.94000,-0.01202
20090220,775.87000,778.69000,754.25000,770.04999,-0.01141
20090223,773.25000,777.84998,742.37000,743.33002,-0.03470
20090224,744.69000,775.48999,744.69000,773.14002,0.04010
20090225,770.64002,780.12000,752.89002,764.90002,-0.01066
20090226,765.76001,779.41998,751.75000,752.83002,-0.01578
20090227,749.92999,751.27002,734.52002,735.09003,-0.02356
20090302,729.57001,729.57001,699.70001,700.82001,-0.04662
20090303,704.44000,711.66998,692.29999,696.33002,-0.00641
20090304,698.59998,724.12000,698.59998,712.87000,0.02375
20090305,708.27002,708.27002,677.92999,682.54999,-0.04253
20090306,684.03998,699.09003,666.78998,683.38001,0.00122
20090309,680.76001,695.27002,672.88001,676.53003,-0.01002
20090310,679.28003,719.59998,679.28003,719.59998,0.06366
20090311,719.59003,731.91998,713.84998,721.35999,0.00245
20090312,720.89002,752.63001,714.76001,750.73999,0.04073
20090313,751.96997,758.28998,742.46002,756.54999,0.00774
20090316,758.84003,774.53003,753.37000,753.89002,-0.00352
20090317,753.88001,778.12000,749.92999,778.12000,0.03214
20090318,776.01001,803.03998,765.64002,794.34998,0.02086
20090319,797.91998,803.23999,781.82001,784.03998,-0.01298
20090320,784.58002,788.90997,766.20001,768.53998,-0.01977
20090323,772.31000,823.37000,772.31000,822.91998,0.07076
20090324,820.59998,823.65002,805.47998,806.12000,-0.02042
20090325,806.81000,826.78003,791.37000,813.88001,0.00963
20090326,814.06000,832.97998,814.06000,832.85999,0.02332
20090327,828.67999,828.67999,813.42999,815.94000,-0.02032
20090330,809.07001,809.07001,779.81000,787.53003,-0.03482
20090331,790.88001,810.47998,790.88001,797.87000,0.01313
